period,time_step,WindOffshore,WindOnshore,Price,Solar
2,1,0.0,0.0462734198064649,35.4,0.006746626686656672
2,2,0.0,0.059141445336627546,31.98,0.006746626686656672
2,3,0.0,0.07278155239859996,30.5,0.005140286999357464
2,4,0.0,0.08992176240477662,28.79,0.003105590062111801
2,5,0.0,0.10474572781552399,28.42,0.0017134289997858213
2,6,0.0,0.11246654313362157,28.75,0.0017134289997858213
2,7,0.0,0.12955528103767758,34.16,0.0016063396872992076
2,8,0.0,0.1403644224830142,42.07,0.0016063396872992076
2,9,0.0,0.1534898085237801,44.89,0.003855215249518098
2,10,0.0,0.1722771257978176,45.26,0.068215892053973
2,11,0.0,0.19096149886761377,45.57,0.19800813878774898
2,12,0.0,0.18740992382128885,45.09,0.2908545727136432
2,13,0.0,0.1704756022235948,45.16,0.3589633754551296
2,14,0.0,0.16903438336421658,44.9,0.38819875776397517
2,15,0.0,0.16898291126209594,44.06,0.3938744913257657
2,16,0.0,0.17253448630842083,43.94,0.3694581280788177
2,17,0.0,0.17052707432571546,44.37,0.27500535446562435
2,18,0.0,0.17387276096355775,46.05,0.10505461554936818
2,19,0.0,0.1832921556516368,46.72,0.016920111372884985
2,20,0.0,0.19188799670578546,46.11,0.0049261083743842365
2,21,0.0,0.20429277331686227,43.7,0.0022488755622188904
2,22,0.0,0.21849907350216183,42.0,0.0022488755622188904
2,23,0.0,0.223337451101503,38.6,0.0022488755622188904
2,24,0.0,0.22308009059089973,33.39,0.0022488755622188904
3,1,0.0,0.21937409923821288,32.05,0.0022488755622188904
3,2,0.0,0.20980028824377187,30.75,0.0022488755622188904
3,3,0.0,0.20336627547869054,29.97,0.0022488755622188904
3,4,0.0,0.20449866172534487,29.8,0.0022488755622188904
3,5,0.0,0.21108709079678814,29.74,0.0022488755622188904
3,6,0.0,0.20238830553839818,29.87,0.0022488755622188904
3,7,0.0,0.18972616841671813,31.21,0.0022488755622188904
3,8,0.0,0.18421865348980854,36.73,0.0022488755622188904
3,9,0.0,0.16877702285361335,42.9,0.005889912186763761
3,10,0.0,0.1406732550957381,46.0,0.06543156992932106
3,11,0.0,0.1148342598311715,47.23,0.16609552366673805
3,12,0.0,0.0888923203623636,46.03,0.2710430499036196
3,13,0.0,0.0814803376569899,44.9,0.328335832083958
3,14,0.0,0.09053942763022442,44.44,0.35393017776825875
3,15,0.0,0.10417953469219683,41.19,0.32394517027200687
3,16,0.0,0.11138562898908791,39.5,0.26815163846648105
3,17,0.0,0.1230697961704756,39.5,0.16009852216748768
3,18,0.0,0.1447395511632695,43.51,0.04240736774469908
3,19,0.0,0.169857936998147,45.2,0.003212679374598415
3,20,0.0,0.19502779493514516,46.9,0.001927607624759049
3,21,0.0,0.2151019147621989,46.23,0.001927607624759049
3,22,0.0,0.22781552398599958,44.5,0.001927607624759049
3,23,0.0,0.23013176858142886,40.5,0.001927607624759049
3,24,0.0,0.22184476014000412,39.5,0.001927607624759049
4,1,0.0,0.2127856701667696,38.01,0.001927607624759049
4,2,0.0,0.21304303067737287,32.05,0.0018205183122724353
4,3,0.0,0.2197858760551781,31.0,0.0018205183122724353
4,4,0.0,0.21983734815729875,30.2,0.0018205183122724353
4,5,0.0,0.22138151122091826,29.85,0.0016063396872992076
4,6,0.0,0.2194770434424542,29.84,0.0014992503748125937
4,7,0.0,0.22745521927115503,30.1,0.0014992503748125937
4,8,0.0,0.22745521927115503,30.75,0.0014992503748125937
4,9,0.0,0.2297714638665843,31.83,0.00417648318697794
4,10,0.0,0.23538192299773522,36.67,0.07335617905333047
4,11,0.0,0.23661725344863085,39.57,0.21653458984793317
4,12,0.0,0.2413526868437307,36.11,0.3251231527093596
4,13,0.0,0.2523677166975499,34.77,0.41122295994859714
4,14,0.0,0.2614782787729051,32.07,0.44699079031912614
4,15,0.0,0.2529339098208771,31.83,0.44377811094452774
4,16,0.0,0.2478896438130533,31.95,0.4039408866995074
4,17,0.0,0.23872760963557751,32.25,0.2887127864639109
4,18,0.0,0.2366687255507515,41.81,0.11137288498607839
4,19,0.0,0.2575663990117356,44.24,0.011886913686014135
4,20,0.0,0.2708462013588635,44.0,0.0017134289997858213
4,21,0.0,0.2718756434012765,44.44,0.0016063396872992076
4,22,0.0,0.26914762198888204,44.43,0.0014992503748125937
4,23,0.0,0.26014000411776816,40.38,0.0014992503748125937
4,24,0.0,0.25689726168416716,37.95,0.0014992503748125937
11,1,0.0,0.2806259007617871,42.94,0.003105590062111801
11,2,0.0,0.27249330862672433,37.2,0.003105590062111801
11,3,0.0,0.27007411982705376,34.77,0.003105590062111801
11,4,0.0,0.26765493102738314,34.18,0.003105590062111801
11,5,0.0,0.2576178711138563,34.13,0.003105590062111801
11,6,0.0,0.24305126621371217,34.18,0.003105590062111801
11,7,0.0,0.23188182005353097,34.4,0.003105590062111801
11,8,0.0,0.22318303479514104,34.51,0.003105590062111801
11,9,0.0,0.21345480749433807,35.68,0.008567144998929107
11,10,0.0,0.18087296685196624,40.0,0.13900192760762475
11,11,0.0,0.14376158122297714,42.61,0.3589633754551296
11,12,0.0,0.12466543133621577,40.01,0.523024202184622
11,13,0.0,0.11668725550751492,38.6,0.6164060826729493
11,14,0.0,0.09697344039530574,38.97,0.6387877489826516
11,15,0.0,0.07746551369157917,38.97,0.633112015420861
11,16,0.0,0.06243565987234918,36.84,0.6017348468622832
11,17,0.0,0.05687667284331892,38.97,0.4694795459413151
11,18,0.0,0.06047971999176446,44.0,0.2089312486613836
11,19,0.0,0.07715668107885526,52.98,0.040265581494966805
11,20,0.0,0.09470866790199711,55.4,0.010494752623688156
11,21,0.0,0.10670166769610871,56.26,0.005033197686870851
11,22,0.0,0.1252830965616636,55.87,0.005033197686870851
11,23,0.0,0.1529750875025736,53.0,0.0049261083743842365
11,24,0.0,0.1717624047766111,49.67,0.005033197686870851
